"Replicate","Scenario","Behaviour","groupSize","Model","Trap.effort","Days.monitored","nDet","Dhat","Dhat.se","Dhat.lo","Dhat.hi","y","y.mean","y.sd","g.mean","g.sd","g.max","v","v.se","act","act.se","edr.model","edr","edr.se","edr.AIC","chat","gof_chisq","gof_df","gof_rel"
2,"med","grp",25,"REM",100,50,1907,2.35758158623079,0.411485225606132,NA,NA,393,3.93,6.598522944607,1.08196721311475,0.320705487762494,4,10140.9953147179,205.457583448525,1,0,"hr0",3.82791214162622,0.122622710746475,1570.7285848951,3.8907,62.4208087151339,7,0.158831574338763
2,"lo","sol",NA,"REM",100,50,79,0.132538207623154,0.0338500103896828,NA,NA,29,0.29,0.624338033278432,1,0,1,14583.8793070429,1081.80579609932,1,0,"hr0",3.49382032544376,0.415758981927109,116.069763540635,0.2871,17.3374049455328,7,0.59784154984596
2,"med","sol",NA,"REM",25,50,469,2.15405880566155,0.525095083492363,NA,NA,108,4.32,5.19390668636496,1,0,1,10432.6718578594,363.026111880253,1,0,"hr0",4.47659048905661,0.221782587575099,420.295682546092,4.1472,17.6805320224068,7,0.1637086298371
2,"hi","grp",100,"REM",25,50,4791,33.0917188443305,4.17820549316849,NA,NA,540,21.6,12.0726964676496,1.51675977653631,1.20153897736188,11,5119.95923671636,90.2630681508447,1,0,"hr0",2.96882532383207,0.18349049775778,2385.72332793009,20.736,52.079316528678,7,0.0964431787568111
2,"med","grp",25,"REM",25,50,466,2.16100982185388,0.647140545209768,NA,NA,98,3.92,5.87310253046321,1.07692307692308,0.267945650822833,2,10263.3152685307,426.468986663828,1,0,"hr0",4.11583902106387,0.301424581925242,408.13222938741,3.7632,10.5406610233677,7,0.107557765544568
2,"med","grp",5,"REM",25,50,636,2.88337485882118,0.61462504319415,NA,NA,144,5.76,6.11201003489578,1.01398601398601,0.117845326295846,2,10204.8090367622,364.337203887065,1,0,"hr0",4.55861817514408,0.149659969251929,544.86467971677,5.5296,47.3800046248401,7,0.329027809894723
2,"hi","sol",NA,"REM",100,50,16765,23.657947265914,2.48803776362885,NA,NA,2062,20.62,20.5543281096806,1.00141043723554,0.0375381191537585,2,5018.3283879181,46.0390953848833,1,0,"hr0",4.04454105508173,0.0652340542936032,8721.62109621171,20.4138,327.547271754232,7,0.158849307349288
2,"hi","grp",20,"REM",25,50,5996,28.3993528413621,5.63646553503959,NA,NA,686,27.44,28.2829159269926,1.1844331641286,0.509064920620888,5,4890.46735711198,76.4772819072397,1,0,"hr0",4.60089183019117,0.112325462943566,2898.20453862032,26.3424,105.46766965737,7,0.153742958684213
3,"hi","sol",NA,"REM",25,50,5087,24.83717867854,5.00794220611361,NA,NA,595,23.8,24.6508958593124,1.00653594771242,0.080646489794173,2,4970.27338692924,91.0672926686524,1,0,"hr0",4.48963610307007,0.104181870244056,2446.43876301728,22.848,92.1972713201489,7,0.154953397176721
3,"med","sol",NA,"REM",25,50,410,2.00150372261682,0.398861549284445,NA,NA,91,3.64,3.52230984819148,1,0,1,10297.5243702948,479.522982927745,1,0,"hr0",4.11271747814069,0.197340750924225,355.560907345243,3.4944,47.9019607353468,7,0.526395172915899
3,"med","grp",5,"REM",100,50,2042,2.2871005762212,0.258521067840574,NA,NA,412,4.12,4.36764966960076,1.01207729468599,0.109363263068026,2,10247.4038437394,211.990587803185,1,0,"hr0",4.09368879946402,0.114763476006064,1637.73022037495,4.0788,62.022894469538,7,0.150541005994024
